Timestamp,UniqID,소속,학년,성별,1. 블랙보드 시스템에 전반적으로 만족하십니까?,2. 학기중 블랙보드에는 얼마나 자주 접속하십니까?,3. 학기중 블랙보드를 가장 많이 활용한 시간대는 언제입니까?,4. 학기 중 블랙보드 사이트 접속이 신속하게 이루어집니까?,5. 어떤 브라우저를 사용하여 블랙보드를 주로 접속하십니까?,6. 블랙보드 메인 화면의 구성 및 디자인에 만족하십니까?,7. 블랙보드 강의실 내 메뉴는 직관적이라고 생각하십니까?,8. 블랙보드에서 제공되는 정보들은 잘 분류되어 있습니까?,"9. 블랙보드 내 글자 크기(메뉴 텍스트, 본문, 코스 정보 등)는 적정합니까?",10. 블랙보드 내에서 가장 선호하는 온라인수업(비대면) 운영 방식은 무엇입니까?,11. 귀하가 생각하는 가장 효과적인 블랙보드 내 학습활동은 무엇입니까?,12. 블랙보드 내 학습의 한계는 무엇이라고 생각하십니까?,13. 블랙보드 내 수강 환경의 한계는 무엇이라고 생각하십니까?,14. 블랙보드 영상 출석콘텐츠 수업 방식에 대해 전반적으로 만족합니까?,15. 블랙보드 영상 출석콘텐츠 수업 방식의 한계는 무엇이라고 생각하십니까? (복수응답 가능),"16. 실시간 화상강의(Zoom, Collaborate) 수업 방식에 대해 전반적으로 만족합니까?","17. 실시간 화상강의(Zoom, Collaborate)를 활용한 온라인수업의 한계는 무엇이라고 생각하십니까? (복수응답 가능)",18. 블랙보드 내에서 가장 선호하는 소통 방식을 선택하여 주십시오. ,19. 블랙보드 기능에 전반적으로 만족하십니까?,20. 블랙보드 기능은 전반적으로 사용하기 쉽습니까?,"21. 블랙보드 이용 시 오류를 겪었다면, 어떤 유형의 오류였는지 표기해주십시오. (복수응답 가능)",22. 블랙보드 홈페이지는 LMS를 사용하는데 필요한 정보를 손쉽게 찾고 관련 안내를 신속하게 전달할 수 있도록 구성되었습니다. 이 구성에 만족하십니까? ,23. 모바일 APP Blackboard는 웹에서 이용하는 주요 기능을 모바일 기기에서 이용 가능하도록 구성되었습니다. 모바일 APP 이용에 얼마나 만족하십니까?,24. 모바일 APP 이용 시 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,"25. 코스 화면에서는 과거 코스, 현재 수강 중인 코스 목록을 손쉽게 파악할 수 있도록 구성되어 있습니다. 코스 화면 구성에 만족하십니까?",26. 코스 화면에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,27. 코스 홈 접속 후 좌측에 나타나는 코스 메뉴 구성에 만족하십니까?,28. 코스 메뉴 구성에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,29. 코스 메뉴 공지사항 기능에 만족하십니까?,30. 코스 메뉴 공지사항 기능 중 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,"31. 영상 출결 콘텐츠(커먼즈, 유튜브, 구글 드라이브) 기능에 만족하십니까? ","32. 영상 출결 콘텐츠(커먼즈, 유튜브, 구글 드라이브) 기능 중 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.","33. 과제 제출 및 피드백 기능(턴잇인, SafeAssign)에 얼마나 만족하십니까?",34. 과제 제출 및 피드백 기능에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,"35. 그룹활동(토론, 블로그, 저널) 기능에 만족하십니까?","36. 그룹활동(토론, 블로그, 저널) 기능에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.",37.  영상 출결 콘텐츠  출석 현황 기능에 만족하십니까?,38. 녹화영상 출석 현황에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,39. 시험/락다운브라우저 기능에 만족하십니까?,40. 시험/락다운브라우저 기능 중 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,"41. 실시간 강의 도구(ZOOM, Collaborate) 기능에 만족하십니까? ","42. 실시간 강의 도구(ZOOM, Collaborate) 기능에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.",43. 성적 기능에 얼마나 만족하십니까?,44. 성적 기능에서 개선되었으면 하는 점을 자유롭게 작성하여 주십시오.,45. 학습관리시스템(LMS) 블랙보드와 관련하여 개선되었으면 하는 사항 및 기타 하고 싶으신 말씀에 대해 작성해주십시오.,46. 차세대 학습관리시스템(LMS)를 도입하는 것에 대해 어떻게 생각하십니까? ,47. 차세대 학습관리시스템(LMS)을 도입을 희망하지 않는 이유에 대해 작성하여 주십시오.,48. 차세대 학습관리시스템(LMS)을 도입을 희망하는 이유에 대해 작성하여 주십시오.,"49. 차세대 학습관리시스템(LMS)을 도입하게 된다면, 반드시 유지해야 하는 기능에 대해 작성하여 주십시오.","50. 차세대 학습관리시스템(LMS)을 도입하게 된다면, 새롭게 도입되길 희망하는 기능에 대해 작성하여 주십시오."
2022/11/04 3:19:47 PM GMT+9,O6955jsz,고려대학교 KUKIST융합대학원 NBIT융합전공,석박사통합과정,여,4,1주에 3회 정도,오후1 (12:00-15:00),4,크롬(Chrome),4,3,3,2,실시간 화상강의(Zoom),과제,없음,시스템 불안정,보통,음향이 작거나 울림;영상 화질이 선명하지 않음;재생 오류로 인한 끊김,보통,음향이 작거나 울림;영상 화질이 선명하지 않음;접속 오류로 인한 수업 끊김,"수업용 화상강의 외 별도의 추가적인 화상강의(Zoom, Collaborate)",3,3,코스 화면 접속;과제 업로드,3,3,모바일앱이 따로 있는지도 몰라서 포털에 들어가서 블랙보드로 들어갔었다.,2,이게 뭔지 과목이좀 간단하고 크게 명시되면 좋겠다.,3,괜찮은거같다,3,메일로 알려주는거 좋다,3,"전반적으로 괜찮은거 같으나 가끔 학생들 목소리가 들린다거나 해서 방을 만든 (교수님, 조교)가 잘 관리해서 수업에 차질이 없게하는게 필요한거 같다.",3,과제 제출시 잘 된건지 불안한데 메일로 알려줘서 좋다,3,이건 사용해본적이 없다.,3,이것도 사용해본적 없다,3,이것도 사용해본적 없다,3,음질개선,3,괜찮은거 같은데 성적이 달리면 달렸다고 알람이 오면 좋겠다.,여러가지 전반적으로는 괜찮은거 같다.,현재 학습관리시스템(LMS) 블랙보드 유지,지금도 괜찮은거 같아서 굳이 따로 할필요는 없는거 같다.,,,
2022/11/04 3:27:05 PM GMT+9,W1374yud,문과대학 국어국문학과,4학년,여,4,하루에 3회 이상,오후1 (12:00-15:00),4,크롬(Chrome),4,4,4,5,실시간 화상강의(Zoom),영상 출석콘텐츠 외 자료 제공,교수-학생·학생-학생 간 의사소통의 부족,온라인수업 시 집중 저하,보통,재생 오류로 인한 끊김;영상 분량이 부족하거나 많음;출석 반영 오류,만족,접속 오류로 인한 수업 끊김,메시지,4,4,강의 동영상 재생;출석 반영 오류;시험 응시 및 접속,4,2,가끔 이유없이 어플 접속이 되지 않을 때가 있습니다. 오류가 자주 발생한다는 점이 개선되어야 할 것입니다. 또한 모바일 app을 통해 실시간 강의 접속이 원활하지 않습니다. 특히 콜라보레이트의 경우 제대로 접속되지 않는 경우가 많습니다.,4,코스 순서를 자유롭게 배열가능했으면 좋겠습니다. 그리고 가끔 즐겨찾기로 설정해놓은 과목들이 자동적으로 즐겨찾기 해제되는 경우가 있어 이 부분에 개선이 있었으면 좋겠습니다.,4,현재 출석확인자율화용 탭과 출석 확인용 탭이 따로 구분되어 있는데 이 탭이 하나로 통합되면 좋을 것 같습니다. 출석을 함과 동시에 이전의 출석 현황도 동시에 확인하고 싶습니다.,4,공지사항 알림이 잘 안올 때가 있습니다. 그래서 모든 공지가 이메일로 알람이 오도록 설정되었으면 좋겠습니다.,3,영상을 보았음에도 불구하고 출석 처리가 되지 않는 경우가 있습니다. 이 경우 바로 오류를 의뢰할 수 있는 창구가 있었으면 좋겠습니다.,4,불편사항 없음.,4,토론에 새로운 댓글이 달릴 때에도 알림이 오면 좋겠습니다. (자신의 글에 대한 답글이 달렸을 경우에만),4,오류 없이 잘 출석이 되도록 하는 시스템의 안정화.,5,가끔 락다운브라우저가 멋대로 종료되는 경우가 있긴 하지만 괜찮았습니다.,5,콜라보레이트의 경우 줌보다 화면 전환 속도가 많이 느린 것 같습니다. ,5,"평균, 미디언, 표준편차 등의 성적 통계가 자동적으로 보여졌으면 좋겠습니다.",모바일 app에 있어서의 개선이 많이 필요할 것으로 생각됩니다. 접속 불가 문제가 가장 큰 것 같습니다.,현재 학습관리시스템(LMS) 블랙보드 유지,"추가적인 콘텐츠들이 많이 유입될 경우, 블랙보드의 안정성이 떨어질 것 같아 우려스럽습니다. 모바일 app을 비롯해 블랙보드의 기능이 전반적으로 안정되는 것이 확실해질 때에 도입해도 늦지 않을 것 같다고 생각합니다.",,,
2022/11/04 4:03:20 PM GMT+9,I5859rok,정경대학 경제학과,1학년,여,5,하루에 3회 이상,오후1 (12:00-15:00),5,크롬(Chrome),4,4,5,5,실시간 화상강의(Collaborate),퀴즈/시험,교수-학생·학생-학생 간 의사소통의 부족,온라인수업 시 집중 저하,만족,재생 오류로 인한 끊김,매우 만족,접속 오류로 인한 수업 끊김,과제·퀴즈 피드백,5,5,출석 반영 오류;시험 응시 및 접속,5,3,모바일 앱 이용시 코스의 업데이트된 내용이 활동 스트림에 바로 뜨지 않습니다. 바로 업데이트 되도록 개선해주셨으면 합니다.,5,코스 순서를 자유롭게 배열할 수 있으면 좋겠습니다.,5,출석 메뉴를 강의 자료말고 따로 분리하면 좋겠습니다.,5,과목별 공지가 묶어서 보였으면 좋겠습니다.,5,지금 환경으로 만족합니다.,5,제출시 확인 알림을 메일 말고 앱 자체에서도 주면 좋겠습니다. ,4,토론 활동에서 교수자가 참여한 글을 모아 볼 수 있으면 좋겠습니다.,5,원하는 개선점 없습니다.,4,온라인 시험 응시 중 점수 배열이 다른 문제들이 있다면 같은 점수끼리 순서가 묶여 시험을 칠 수 있으면 좋겠습니다.,5,원하는 개선점 없습니다.,5,성적 평균을 블랙보드측에서 제공하면 좋겠습니다.,이외의 개선점 없습니다.,현재 학습관리시스템(LMS) 블랙보드 유지,"현재 블랙보드 시스템이 잘 작동하고 있어서, 시스템이 바뀔 경우 혼란만 가중된다고 생각합니다.",,,
2022/11/04 4:44:11 PM GMT+9,V329511n,고려대학교 노어노문학과,4학년,남,4,하루에 3회 이상,오후2 (15:00-18:00),5,크롬(Chrome),5,5,4,4,실시간 화상강의(Zoom),과제,교수-학생·학생-학생 간 의사소통의 부족,시스템 불안정,만족,영상 분량이 부족하거나 많음;상호작용 불가로 인한 질의응답 어려움,불만족,영상 화질이 선명하지 않음;접속 오류로 인한 수업 끊김,토론방,4,4,"강의 동영상 재생;실시간 화상강의(Zoom, Collaborate) 참여;과제 업로드",4,4,조금 더 보기 편하고 정리된 느낌이면 좋겠습니다.,4,코스 순서를 자유롭게 배열하거나 가나다라 순으로 정리할 수 있게 해줬으면 좋겠음,5,없습니다,4,없습니다,4,영상 출결 오류가 가끔 있습니다.,4,과제 제출을 한 번만 할 수 있게 하는 것에 대한 불편사항,4,없습니다.,4,출석 오류 외엔 없습니다.,4,없습니다.,2,"Collaborate의 경우 서버 문제로 오류가 나거나 지연, 튕김이 생기는 때가 종종 있습니다.",4,해당 성적을 받게 된 이유 등을 알 수 있게 이유란도 추가하면 좋겠음,위에서 모두 언급했습니다.,차세대 학습관리시스템(LMS) 도입 희망,,블랙보드 시스템 자체의 불안정과 용량 초과로 인한 이전 기록 삭제 불가피 등,자체 화상 시스템 및 기존 기능 유지,앞서 지적한 것 외엔 없습니다.
2022/11/04 5:13:12 PM GMT+9,W8071alk,생명과학대학원 환경생태공학과 환경재료과학 전공,석박사통합과정,여,4,1주에 1회 정도,오후1 (12:00-15:00),4,크롬(Chrome),4,4,4,4,실시간 화상강의(Zoom),퀴즈/시험,교수-학생·학생-학생 간 의사소통의 부족,온라인수업 시 집중 저하,만족,재생 오류로 인한 끊김;출석 반영 오류,만족,음향이 작거나 울림;접속 오류로 인한 수업 끊김,과제·퀴즈 피드백,4,4,강의 동영상 재생;SSO 통합 로그인;시험 응시 및 접속,4,4,온라인강의 접속 시 끊기거나 접속이 잘 되지 않는 문제가 개선이 필요하다.,4,한 코스가 차지하는 아이콘의 크기가 너무 커서 사이즈를 줄였으면 좋겠다.,4,과제 및 시험 제출 여부를 알수있는 메뉴가 추가되었으면 좋겠다.,4,공지사항이 계속 업로드되면 중요한 공지가 아래로 밀리는 경우가 있어서 중요한 공지의 경우 상단에 고정할수 있는 기능이 있었으면 좋겠다.,3,출결사항이 제대로 반영이 되었는지 확인이 어려워 조교님 및 교수님에게 메일 드려야 하는 불편함이 있다. 이 부분 개선이 필요하다.,4,없음,4,동시에 토론하기가 어렵다. 의견 제시 수준밖에 안되는 것 같다.,3,P/F를 색깔로 다르게 표현하여 한눈에 보일수있도록 했으면 좋겠다.,3,락다운브라우저로 시험 응시했을때 어떤 학생들은 시험창이 열리지 않는 경우가 있어서 시험을 진행하기가 불편했다.,4,음질 개선이 필요하다.,4,성적에 색깔이 같이 나오는데 기존의 색깔은 큰 의미가 없는걸로 알고 있다. 내 성적이 사분위수에서 어디에 위치하는지 정확히 색깔로 표시되어 나왔으면 좋겠다.,내가 제출한 과제들은 내가 삭제하기 전까지 계속 보관되는 과제 폴더가 따로 있었으면 좋겠다.,현재 학습관리시스템(LMS) 블랙보드 유지,"현재 블랙보드도 문제가 종종 발생하고 있고, 아직 적응하지 못한 교수님들과 학생들도 있는데, 여기서 차세대 학습관리시스템을 도입한다면 또 다른 문제 발생 및 새로운 시스템에 적응해야하는 어려움이 있을 것 같다.",,,
2022/11/04 6:23:10 PM GMT+9,J3318inb,경영대학 경영학과,1학년,여,4,하루에 3회 이상,오후2 (15:00-18:00),3,크롬(Chrome),3,4,4,4,실시간 화상강의(Collaborate),퀴즈/시험,녹화 강의 영상의 질,네트워크 불안정으로 접속 끊김 현상,만족,음향이 작거나 울림;영상 화질이 선명하지 않음,만족,음향이 작거나 울림;접속 오류로 인한 수업 끊김,메시지,4,4,없음,4,4,"태블릿으로 이용시 재로그인 오류, 모바일 네트워크 접속 오류 개선",2,현재 학기에 듣는 코스가 자동으로 가장 상단에 배치되었으면 함.,3,,4,,4,,4,,3,,4,,4,,4,,4,,,현재 학습관리시스템(LMS) 블랙보드 유지,,,,
2022/11/04 7:03:13 PM GMT+9,G1839rur,일반대학원 언어학과 기호학 전공,박사과정,여,4,하루에 한 번,오후2 (15:00-18:00),4,크롬(Chrome),3,2,3,2,실시간 화상강의(Zoom),과제,내용 이해를 돕는 학습 활동의 부족,안정적인 수업 수강 장소 부재,보통,상호작용 불가로 인한 질의응답 어려움,매우 만족,없음,없음,3,4,없음,3,3,글자가 너무 작다,3,배열이 뭔가 편하지 않음,3,"발표 자료, 발표 리스트 올릴 때 팀프로젝트도 아니고 과제도 아니고 강의자료도 아니고 토론도 아니라서 애매함. 여기에 맞는 메뉴가 있었으면 좋겠음",2,공지 사항을 드래그해서 복사할 수 없음. 교수님과 조교가 올리는 공지란이 달랐으면 좋겠음,3,,3,,3,,3,,3,,3,,3,,,현재 학습관리시스템(LMS) 블랙보드 유지,"eku에서 블랙보드로,, 자꾸 바뀌는 게 불편함. ",,,
2022/11/04 7:53:07 PM GMT+9,E801210y,교육대학원 평생교육전공,석사과정,여,4,하루에 한 번,저녁 (18:00-24:00),3,크롬(Chrome),3,4,4,4,실시간 화상강의(Zoom),영상 출석콘텐츠 외 자료 제공,교수-학생·학생-학생 간 의사소통의 부족,네트워크 불안정으로 접속 끊김 현상,만족,재생 오류로 인한 끊김;상호작용 불가로 인한 질의응답 어려움;출석 반영 오류,보통,음향이 작거나 울림;접속 오류로 인한 수업 끊김,토론방,4,5,"실시간 화상강의(Zoom, Collaborate) 참여;SSO 통합 로그인;코스 화면 접속;출석 반영 오류;과제 업로드",3,4,화면 이동 및 콘텐츠 클릭 적용이 정확하고 신속하게 될 수 있었으면 좋겠습니다.(오류 발생) ,4,코스별 새로운 공지사항이 있는 경우는 코스별 학습현황에서 확인 할 수 있도록 숫자 “1” 표시 등으로 공지가 되면 코스별 현황 파악에 도움이 될 것 같습니다. ,3,코스 메뉴를 개인이 더 필요하고 중요한 메뉴를 조정할 수 있도록 개인별 편집이 가능한 기능이 있었으면 좋겠습니다. ,5,,5,와이파이 연결 중단으로 인해 동영상 플레이 현황이 리셋이 되어 동영상을 처음부터 수강을 해야 하는 시간적 낭비 부분이 개선되었으면 좋겠습니다. ,4,,5,,5,,3,,4,Collaborate 일정 시간 수강 시 강의실로 부터 자동 로그아웃 되는 현상이 발생됩니다. ,5,,모든 학기의 강의자료를 확인 할 수 있도록 지난 학기의 강의 자료 삭제는 하지 않았으면 좋겠습니다. ,차세대 학습관리시스템(LMS) 도입 희망,,조금 더 발전된 시스템을 사용해보고 싶다. ,"출석확인, 성적보기, 토론실, 팀프로젝트와 같이 교수자와 학습자의 학습과정 및 결과에 대한 소통을 할 수 있는 기능은 유지 및 발전되어야 한다고 생각합니다. ",발전된 온라인 학습시스템이 도입이 기대됩니다. 
2022/11/05 1:11:04 AM GMT+9,O4635oih,고려대학교 화학과,1학년,여,4,하루에 3회 이상,오후2 (15:00-18:00),3,Mac용 사파리,5,3,3,4,녹화영상(영상 출석콘텐츠),과제,시험의 공정성,온라인수업 시 집중 저하,만족,상호작용 불가로 인한 질의응답 어려움,만족,없음,과제·퀴즈 피드백,4,4,SSO 통합 로그인,4,3,들어갈때마다 새롭게 로그인을 해야하는게 불편합니다.,4,,4,,4,,5,,4,,4,,4,,4,,4,,4,,,현재 학습관리시스템(LMS) 블랙보드 유지,,,,
2022/11/05 7:17:52 PM GMT+9,J573227f,공과대학 산업경영공학과,2학년,여,4,하루에 3회 이상,저녁 (18:00-24:00),4,크롬(Chrome),4,4,4,4,녹화영상(영상 출석콘텐츠),영상 출석콘텐츠 외 자료 제공,시험의 공정성,네트워크 불안정으로 접속 끊김 현상,매우 만족,음향이 작거나 울림,만족,접속 오류로 인한 수업 끊김,과제·퀴즈 피드백,4,4,코스 화면 접속;출석 반영 오류,4,4,모바일접속 시 해당학기의 과목이 상단에 노출되었으면 좋겠음,4,"코스순서 자유롭게 배열 가능했으면 좋겠음, 학기별 코스를 폴더처럼 구성해 볼 수 있으면 좋겠음",4,없음,4,없음,4,없음,4,없음,4,토론방 화면 구성이 바뀌었으면 좋겠음,4,없음,4,없음,4,없음,4,성적이 과목페이지 상단에 바로 노출되어 있는데 클릭하면 보이도록 블라인드 처리되어 있으면 좋겠음,없음,현재 학습관리시스템(LMS) 블랙보드 유지,"이미 적응되어있고, 블랙보드상에 다른과목의 자료들이 누적되어 새로운 lms 도입시 분리되는것이 불편",,,
2022/11/06 12:35:01 AM GMT+9,F8400enk,공과대학 전기전자공학부,3학년,여,5,하루에 3회 이상,오후2 (15:00-18:00),4,크롬(Chrome),3,2,2,4,실시간 화상강의(Zoom),과제,교수-학생·학생-학생 간 의사소통의 부족,온라인수업 시 집중 저하,매우 만족,출석 반영 오류,매우 만족,출석 반영 오류,메시지,4,4,없음,4,3,,4,,4,,3,,4,,5,,4,,3,,4,,3,,2,,,상관없음,,,,
2022/11/06 2:26:02 AM GMT+9,D5669wdf,사범대학 교육학과,2학년,남,4,하루에 한 번,저녁 (18:00-24:00),4,크롬(Chrome),4,4,4,4,실시간 화상강의(Collaborate),과제,교수-학생·학생-학생 간 의사소통의 부족,안정적인 수업 수강 장소 부재,매우 만족,출석 반영 오류,매우 만족,없음,과제·퀴즈 피드백,4,4,SSO 통합 로그인,4,2,업로드된 수업 자료를 받을때 다운로드 화면이 열리지 않는 등의 불편함이 있습니다.,4,지난 학기의 코스는 노출이 안되는 것이 기본으로 되었으면 좋겠습니다.,4,,4,,5,,5,,4,,4,,4,시험 감독을 위한 Zoom 등과의 연계가 더 자연스러우면 좋겠습니다. 예외 프로그램으로 등록은 되어 있겠지만 제대로 화면이 송출되고 있는지 확인하고 싶은 때가 있습니다.,4,,5,,,상관없음,,,,
2022/11/06 3:16:29 PM GMT+9,Q8206mjd,공과대학 건축사회환경공학부,2학년,여,4,하루에 한 번,오후1 (12:00-15:00),4,크롬(Chrome),4,4,4,4,실시간 화상강의(Zoom),영상 출석콘텐츠 외 자료 제공,교수-학생·학생-학생 간 의사소통의 부족,안정적인 수업 수강 장소 부재,만족,재생 오류로 인한 끊김,만족,수업 내용 이해의 어려움,"수업용 화상강의 외 별도의 추가적인 화상강의(Zoom, Collaborate)",4,4,강의 동영상 재생,4,4,,4,,4,,4,,4,,4,,4,,4,,4,,4,,4,,아이패드로 접속하면 매번 로그인해야해서 번거롭다. 휴대폰으로 접속 시에는 로그인을 또 할 필요가 없어 편한데 아이패드에서도 로그인이 유지되면 좋을 것 같다.,상관없음,,,,
2022/11/06 3:35:25 PM GMT+9,I1519dwz,정보보호대학 스마트보안학부,1학년,남,4,하루에 3회 이상,오전 (6:00-12:00),4,크롬(Chrome),4,4,5,5,실시간 화상강의(Zoom),영상 출석콘텐츠 외 자료 제공,교수-학생·학생-학생 간 의사소통의 부족,안정적인 수업 수강 장소 부재,만족,영상 화질이 선명하지 않음;상호작용 불가로 인한 질의응답 어려움,만족,접속 오류로 인한 수업 끊김,과제·퀴즈 피드백,4,5,없음,4,2,"알림이 제때 오지 않는 경우가 대다수고, 종종 로그인이 해제되어 다시 로그인해야 하는 경우가 잦다.",4,"수강자가 원하는대로 코스 사진, 순서 등을 변경할 수 있으면 좋겠다.",4,,4,알림이 제때 떴으면 좋겠다.,4,,4,,3,,3,출석이 제대로 반영이 되지 않는 경우가 종종 있다.,4,,4,,4,,,현재 학습관리시스템(LMS) 블랙보드 유지,"현재 시스템도 충분히 만족스럽고, 차세대 시스템이라 해서 큰 변화가 기대되지 않는다.",,,
2022/11/06 3:55:13 PM GMT+9,N9471unp,정보대학 컴퓨터학과,2학년,여,4,하루에 한 번,새벽 (24:00-6:00),4,크롬(Chrome),4,3,4,4,실시간 화상강의(Collaborate),영상 출석콘텐츠 외 자료 제공,교수-학생·학생-학생 간 의사소통의 부족,네트워크 불안정으로 접속 끊김 현상,만족,출석 반영 오류,만족,수업 내용 이해의 어려움,토론방,4,4,"실시간 화상강의(Zoom, Collaborate) 참여;시험 응시 및 접속",5,2,"""현재"" 학기의 코스가 최상단에 떴으면 좋겠음. ",5,마감인 과제가 있으면 기한 명시가 뜨면 좋겠음.,5,,5,공지사항이 있는 경우 코스 내 박스 옆의 색이 바뀐다던가 하는 방향으로 바뀌면 좋겠음. (학습자가 공지 확인 후 읽음처리 / 색 계속 둠 처리 등으로 중요 공지사항이 있을 경우 리마인딩을 박스에서도 가능하게끔),5,드라이브 미리보기 오류 (구글 측 문제기는 한 것 같음),4,,5,,5,,4,"제발 밑줄 기능.. + 글씨 크기 조절 등이 원활했으면 좋겠고, 자동저장이 더 빠르게 이뤄졌으면 좋겠음. 자동제출 되는데 저장 안되고 제출되어 곤란을 겪은 적이 있음.",4,,4,,,현재 학습관리시스템(LMS) 블랙보드 유지,굳이 학교 구성원 외의 사람들을 신경써서 서버 불안정에 대한 요소를 추가해야하는지 모르겠음.,,,
2022/11/06 9:27:50 PM GMT+9,X229401j,이과대학 지구환경과학과,2학년,여,4,하루에 3회 이상,오후1 (12:00-15:00),4,크롬(Chrome),3,4,4,3,온라인수업(비대면)을 선호하지 않음,과제,교수-학생·학생-학생 간 의사소통의 부족,온라인수업 시 집중 저하,보통,상호작용 불가로 인한 질의응답 어려움;출석 반영 오류,보통,음향이 작거나 울림;영상 화질이 선명하지 않음;접속 오류로 인한 수업 끊김;수업 내용 이해의 어려움,과제·퀴즈 피드백,4,4,과제 업로드,3,3,현재 수강 중인 코스가 가장 밑에 위치함 ,2,자동으로 현재 학기 코스를 가장 위에 ,4,,4,,4,,4,,4,,5,,4,,4,,5,,,현재 학습관리시스템(LMS) 블랙보드 유지,본교 학생들만이 사용하는 플랫폼이 좋음 ,,,
2022/11/06 10:58:07 PM GMT+9,K807327s,고려대학 반도체물리학과,4학년,남,4,하루에 3회 이상,저녁 (18:00-24:00),4,크롬(Chrome),5,5,5,5,녹화영상(영상 출석콘텐츠),퀴즈/시험,내용 이해를 돕는 학습 활동의 부족,온라인수업 시 집중 저하,보통,없음,만족,없음,과제·퀴즈 피드백,4,4,없음,3,3,얼마 전에 코스에 들어가면 튕기는 오류가 있었는데 개선 잘 해주세요. 모바일은 코스에 들어가면 현재 학기가 아니라 예전 학기가 우선적으로 나오는데 순서를 바꿔주세요.,1,현재 학기가 가장 상단에 나오게 바꿔주세요.,3,현재 학기가 가장 상단에 나오게 바꿔주세요.,3,현재 학기가 가장 상단에 나오게 바꿔주세요.,3,없음,4,없음,3,없음,3,없음,3,없음,4,없음,4,없음,없음,상관없음,,,,
2022/11/06 11:43:14 PM GMT+9,K4641ngi,심리대학 심리학부,1학년,남,4,하루에 3회 이상,오후1 (12:00-15:00),5,크롬(Chrome),5,4,3,4,실시간 화상강의(Collaborate),영상 출석콘텐츠 외 자료 제공,시험의 공정성,없음,매우 만족,상호작용 불가로 인한 질의응답 어려움,보통,접속 오류로 인한 수업 끊김,"수업용 화상강의 외 별도의 추가적인 화상강의(Zoom, Collaborate)",4,4,메시지(수/발신) 기능,4,2,노트북과 너무 달라서 찾기 힘듦,4,코스 순서를 자유롭게 배열할 수 있으면 좋겠음,4,없음,5,없음,4,없음,4,없음,2,토론실 섹션 나눌 수 있으면 좋겠음,5,없음,3,없음,3,콜라보레이트를 교수님들께서 사용하도록 권장하셨으면 좋겠음,5,통계 기능을 조금 더 명확하게 제시하면 좋겠음,없음,상관없음,,,,
